defecto_id,proyecto_id,tipo_defecto_id,fase_id,severidad,descripcion,fecha_registro,metadata_extraccion
856,362,6,9,Baja,Rendimiento: Consultas ineficientes en módulo de reportes.,2022-11-17,0
857,362,16,5,Baja,Seguridad: XXE en módulo de pago.,2023-10-29,0
858,362,13,4,Media,Seguridad: Autorización rota en módulo de autenticación.,2023-06-02,0
859,364,42,2,Baja,Documentación: Especificación desactualizada en módulo de API.,2025-06-01,0
860,364,2,5,Alta,Funcionalidad: Requisitos mal interpretados en módulo de catálogo.,2024-08-24,0
861,364,10,8,Media,Rendimiento: Caching incorrecto en módulo de UI.,2024-11-06,0
862,364,13,8,Media,Seguridad: Autorización rota en módulo de catálogo.,2025-06-20,0
863,367,3,5,Media,Funcionalidad: Reglas de negocio en módulo de API.,2022-11-10,0
864,367,1,3,Media,Funcionalidad: Lógica/algoritmo en módulo de usuario.,2022-11-20,0
865,367,2,4,Media,Funcionalidad: Requisitos mal interpretados en módulo de datos.,2022-07-16,0
866,367,16,14,Baja,Seguridad: XXE en módulo de autenticación.,2022-11-10,0
867,370,1,4,Media,Funcionalidad: Lógica/algoritmo en módulo de pago.,2025-09-05,0
868,370,4,7,Baja,Funcionalidad: Validación de entradas en módulo de reportes.,2025-11-10,0
869,370,5,6,Baja,Funcionalidad: Cálculo numérico en módulo de API.,2025-08-01,0
870,370,3,9,Baja,Funcionalidad: Reglas de negocio en módulo de pago.,2025-07-06,0
871,370,1,5,Baja,Funcionalidad: Lógica/algoritmo en módulo de pago.,2025-06-21,0
872,370,5,8,Media,Funcionalidad: Cálculo numérico en módulo de catálogo.,2025-07-18,0
873,370,2,6,Baja,Funcionalidad: Requisitos mal interpretados en módulo de usuario.,2025-09-24,0
874,373,5,2,Media,Funcionalidad: Cálculo numérico en módulo de autenticación.,2022-10-14,0
875,373,50,13,Media,Otros: Terceros en módulo de pago.,2021-08-08,0
876,373,36,14,Baja,Portabilidad: Script deploy en módulo de API.,2022-01-21,0
877,373,19,12,Alta,Usabilidad: Etiquetas/ayuda en módulo de API.,2021-10-11,0
878,373,18,13,Media,Usabilidad: Flujo confuso en módulo de UI.,2021-07-28,0
879,373,21,6,Baja,Usabilidad: Feedback insuficiente en módulo de usuario.,2022-01-05,0
880,374,40,4,Baja,Fiabilidad: Reintentos/retornos en módulo de UI.,2022-04-10,0
881,374,2,9,Baja,Funcionalidad: Requisitos mal interpretados en módulo de catálogo.,2023-02-23,0
882,374,5,6,Baja,Funcionalidad: Cálculo numérico en módulo de usuario.,2022-11-12,0
883,374,1,9,Baja,Funcionalidad: Lógica/algoritmo en módulo de pago.,2022-07-14,0
884,374,3,6,Baja,Funcionalidad: Reglas de negocio en módulo de usuario.,2022-04-27,0
885,374,27,5,Baja,Mantenibilidad: Duplicación/código espagueti en módulo de pago.,2023-03-17,0
886,374,30,3,Media,Mantenibilidad: Falta de pruebas en módulo de reportes.,2023-02-06,0
887,374,19,13,Baja,Usabilidad: Etiquetas/ayuda en módulo de pago.,2023-05-19,0
888,374,19,11,Baja,Usabilidad: Etiquetas/ayuda en módulo de usuario.,2022-09-17,0
889,376,2,8,Media,Funcionalidad: Requisitos mal interpretados en módulo de datos.,2025-11-15,0
890,376,4,8,Media,Funcionalidad: Validación de entradas en módulo de datos.,2025-11-09,0
891,376,3,3,Baja,Funcionalidad: Reglas de negocio en módulo de pago.,2025-11-21,0
892,376,2,7,Baja,Funcionalidad: Requisitos mal interpretados en módulo de catálogo.,2025-11-14,0
893,376,9,10,Media,Rendimiento: N+1 queries en módulo de UI.,2025-11-11,0
894,376,16,11,Media,Seguridad: XXE en módulo de usuario.,2025-11-15,0
895,379,36,6,Media,Portabilidad: Script deploy en módulo de catálogo.,2022-04-14,0
896,379,15,8,Baja,Seguridad: Deserialización peligrosa en módulo de usuario.,2022-10-11,0
897,383,22,11,Baja,Compatibilidad: Navegador/OS en módulo de autenticación.,2024-03-13,0
898,384,42,4,Baja,Documentación: Especificación desactualizada en módulo de usuario.,2025-03-17,0
899,384,2,9,Baja,Funcionalidad: Requisitos mal interpretados en módulo de usuario.,2025-10-15,0
900,384,5,6,Baja,Funcionalidad: Cálculo numérico en módulo de datos.,2025-03-11,0
901,384,5,9,Media,Funcionalidad: Cálculo numérico en módulo de pago.,2025-03-04,0
902,384,6,9,Media,Rendimiento: Consultas ineficientes en módulo de UI.,2025-01-20,0
903,384,14,1,Baja,Seguridad: Exposición de datos en módulo de catálogo.,2025-03-20,0
904,384,13,6,Alta,Seguridad: Autorización rota en módulo de reportes.,2025-01-01,0
905,384,19,9,Baja,Usabilidad: Etiquetas/ayuda en módulo de UI.,2024-12-12,0
906,385,22,9,Media,Compatibilidad: Navegador/OS en módulo de reportes.,2023-09-04,0
907,385,37,2,Media,Fiabilidad: Condiciones de carrera en módulo de API.,2024-01-14,0
908,385,40,11,Media,Fiabilidad: Reintentos/retornos en módulo de autenticación.,2023-10-02,0
909,385,6,8,Media,Rendimiento: Consultas ineficientes en módulo de API.,2023-06-21,0
910,386,1,8,Baja,Funcionalidad: Lógica/algoritmo en módulo de UI.,2025-09-01,0
911,386,1,8,Alta,Funcionalidad: Lógica/algoritmo en módulo de usuario.,2025-04-04,0
912,386,31,8,Baja,Mantenibilidad: Acoplamiento alto en módulo de UI.,2024-07-26,0
913,386,10,5,Media,Rendimiento: Caching incorrecto en módulo de autenticación.,2024-08-27,0
914,386,15,3,Media,Seguridad: Deserialización peligrosa en módulo de catálogo.,2024-08-04,0
915,387,47,2,Media,Otros: Config. errónea en módulo de UI.,2024-08-25,0
916,388,40,7,Alta,Fiabilidad: Reintentos/retornos en módulo de autenticación.,2025-06-23,0
917,388,1,5,Media,Funcionalidad: Lógica/algoritmo en módulo de pago.,2025-09-04,0
918,388,28,10,Baja,Mantenibilidad: Complejidad ciclomática en módulo de UI.,2025-06-23,0
919,388,28,5,Media,Mantenibilidad: Complejidad ciclomática en módulo de autenticación.,2025-11-17,0
920,388,48,8,Media,Otros: Datos de prueba en módulo de datos.,2025-11-02,0
921,393,3,5,Media,Funcionalidad: Reglas de negocio en módulo de catálogo.,2025-11-13,0
922,393,12,11,Media,Seguridad: Inyección SQL en módulo de UI.,2025-11-10,0
923,394,23,14,Baja,Compatibilidad: Resolución/dispositivo en módulo de pago.,2025-04-01,0
924,394,45,12,Baja,Documentación: Falta de ejemplo en módulo de autenticación.,2025-04-20,0
925,394,44,12,Media,Documentación: Comentarios engañosos en módulo de autenticación.,2025-05-07,0
926,394,38,12,Media,Fiabilidad: Fugas de recursos en módulo de datos.,2025-04-10,0
927,394,3,5,Media,Funcionalidad: Reglas de negocio en módulo de UI.,2025-04-03,0
928,394,30,3,Alta,Mantenibilidad: Falta de pruebas en módulo de UI.,2025-03-21,0
929,394,48,7,Baja,Otros: Datos de prueba en módulo de autenticación.,2025-03-03,0
930,394,10,5,Baja,Rendimiento: Caching incorrecto en módulo de reportes.,2025-04-07,0
931,394,8,8,Media,Rendimiento: Bloqueos/contención en módulo de pago.,2025-02-17,0
932,394,19,6,Baja,Usabilidad: Etiquetas/ayuda en módulo de reportes.,2025-04-22,0
933,397,2,6,Baja,Funcionalidad: Requisitos mal interpretados en módulo de API.,2023-08-19,0
934,397,3,7,Baja,Funcionalidad: Reglas de negocio en módulo de usuario.,2024-02-03,0
935,397,4,5,Baja,Funcionalidad: Validación de entradas en módulo de reportes.,2024-03-17,0
936,400,24,5,Baja,Compatibilidad: Dependencias/bibliotecas en módulo de datos.,2022-06-30,0
937,400,23,7,Baja,Compatibilidad: Resolución/dispositivo en módulo de usuario.,2022-03-04,0
938,400,25,4,Baja,Compatibilidad: Versionado API en módulo de UI.,2023-06-16,0
939,400,39,3,Baja,Fiabilidad: Time-outs en módulo de API.,2023-04-21,0
940,400,2,10,Baja,Funcionalidad: Requisitos mal interpretados en módulo de pago.,2023-07-26,0
941,400,5,1,Baja,Funcionalidad: Cálculo numérico en módulo de autenticación.,2023-03-07,0
942,400,1,7,Media,Funcionalidad: Lógica/algoritmo en módulo de autenticación.,2023-05-20,0
943,400,48,14,Media,Otros: Datos de prueba en módulo de autenticación.,2022-11-10,0
944,400,32,8,Baja,Portabilidad: Rutas/FS en módulo de autenticación.,2022-05-30,0
945,403,38,4,Baja,Fiabilidad: Fugas de recursos en módulo de pago.,2022-01-27,0
946,403,37,5,Alta,Fiabilidad: Condiciones de carrera en módulo de API.,2022-09-14,0
947,403,2,1,Media,Funcionalidad: Requisitos mal interpretados en módulo de autenticación.,2022-10-12,0
948,403,5,5,Baja,Funcionalidad: Cálculo numérico en módulo de pago.,2023-04-17,0
949,403,27,6,Baja,Mantenibilidad: Duplicación/código espagueti en módulo de autenticación.,2022-07-10,0
950,403,9,8,Alta,Rendimiento: N+1 queries en módulo de usuario.,2023-06-28,0
951,403,6,8,Alta,Rendimiento: Consultas ineficientes en módulo de reportes.,2024-01-21,0
952,405,23,3,Media,Compatibilidad: Resolución/dispositivo en módulo de usuario.,2022-05-25,0
953,405,40,12,Media,Fiabilidad: Reintentos/retornos en módulo de datos.,2021-11-11,0
954,405,1,5,Baja,Funcionalidad: Lógica/algoritmo en módulo de UI.,2022-06-03,0
955,405,1,3,Media,Funcionalidad: Lógica/algoritmo en módulo de usuario.,2021-07-12,0
956,405,4,5,Baja,Funcionalidad: Validación de entradas en módulo de pago.,2022-12-15,0
957,405,30,6,Media,Mantenibilidad: Falta de pruebas en módulo de pago.,2021-12-01,0
958,405,49,4,Alta,Otros: Infraestructura en módulo de API.,2022-04-19,0
959,405,48,11,Baja,Otros: Datos de prueba en módulo de API.,2022-09-07,0
960,405,10,10,Baja,Rendimiento: Caching incorrecto en módulo de catálogo.,2022-11-24,0
961,405,18,3,Baja,Usabilidad: Flujo confuso en módulo de pago.,2021-11-04,0
962,405,20,8,Baja,Usabilidad: Diseño inconsistente en módulo de API.,2022-01-22,0
963,405,20,2,Baja,Usabilidad: Diseño inconsistente en módulo de UI.,2022-12-04,0
964,405,18,7,Media,Usabilidad: Flujo confuso en módulo de datos.,2022-09-04,0
965,405,20,2,Media,Usabilidad: Diseño inconsistente en módulo de reportes.,2021-10-23,0
966,408,50,8,Baja,Otros: Terceros en módulo de autenticación.,2024-12-15,0
967,408,33,10,Media,Portabilidad: Endianness/arqu. en módulo de usuario.,2024-09-13,0
968,410,24,4,Media,Compatibilidad: Dependencias/bibliotecas en módulo de API.,2025-07-19,0
969,410,30,8,Baja,Mantenibilidad: Falta de pruebas en módulo de datos.,2025-10-07,0
970,410,35,8,Alta,Portabilidad: Diferencias de runtime en módulo de UI.,2025-10-15,0
971,410,7,5,Baja,Rendimiento: Uso excesivo de CPU en módulo de API.,2025-02-22,0
972,413,31,9,Media,Mantenibilidad: Acoplamiento alto en módulo de usuario.,2023-04-01,0
973,413,36,9,Baja,Portabilidad: Script deploy en módulo de catálogo.,2023-07-11,0
974,413,10,11,Baja,Rendimiento: Caching incorrecto en módulo de datos.,2023-06-04,0
975,413,21,5,Baja,Usabilidad: Feedback insuficiente en módulo de datos.,2023-08-02,0
976,413,21,8,Media,Usabilidad: Feedback insuficiente en módulo de usuario.,2023-05-08,0
977,418,5,6,Baja,Funcionalidad: Cálculo numérico en módulo de datos.,2024-09-28,0
978,418,4,7,Media,Funcionalidad: Validación de entradas en módulo de UI.,2025-07-02,0
979,418,19,6,Baja,Usabilidad: Etiquetas/ayuda en módulo de reportes.,2025-02-19,0
980,421,38,5,Media,Fiabilidad: Fugas de recursos en módulo de pago.,2023-09-08,0
981,421,39,5,Baja,Fiabilidad: Time-outs en módulo de API.,2023-11-06,0
982,421,4,9,Baja,Funcionalidad: Validación de entradas en módulo de usuario.,2023-09-08,0
983,421,47,9,Media,Otros: Config. errónea en módulo de UI.,2023-08-08,0
984,422,22,9,Baja,Compatibilidad: Navegador/OS en módulo de usuario.,2025-11-14,0
985,422,2,6,Baja,Funcionalidad: Requisitos mal interpretados en módulo de API.,2025-09-18,0
986,423,23,6,Baja,Compatibilidad: Resolución/dispositivo en módulo de catálogo.,2024-12-21,0
987,423,2,7,Baja,Funcionalidad: Requisitos mal interpretados en módulo de catálogo.,2024-11-26,0
988,423,29,9,Alta,Mantenibilidad: Nombres pobres en módulo de datos.,2024-12-12,0
989,423,47,13,Media,Otros: Config. errónea en módulo de catálogo.,2024-10-23,0
990,423,36,5,Baja,Portabilidad: Script deploy en módulo de autenticación.,2024-10-13,0
991,423,14,9,Alta,Seguridad: Exposición de datos en módulo de pago.,2024-11-16,0
992,423,16,9,Baja,Seguridad: XXE en módulo de usuario.,2025-06-21,0
993,423,18,2,Baja,Usabilidad: Flujo confuso en módulo de API.,2024-12-15,0
994,424,22,4,Media,Compatibilidad: Navegador/OS en módulo de API.,2021-12-03,0
995,424,45,2,Media,Documentación: Falta de ejemplo en módulo de UI.,2022-01-06,0
996,424,5,9,Media,Funcionalidad: Cálculo numérico en módulo de usuario.,2021-09-08,0
997,424,2,3,Baja,Funcionalidad: Requisitos mal interpretados en módulo de catálogo.,2022-11-02,0
998,424,3,9,Media,Funcionalidad: Reglas de negocio en módulo de pago.,2021-07-29,0
999,424,1,8,Media,Funcionalidad: Lógica/algoritmo en módulo de catálogo.,2021-09-16,0
1000,424,5,5,Media,Funcionalidad: Cálculo numérico en módulo de pago.,2021-11-28,0
1001,424,28,3,Baja,Mantenibilidad: Complejidad ciclomática en módulo de API.,2021-05-25,0
1002,424,27,9,Baja,Mantenibilidad: Duplicación/código espagueti en módulo de usuario.,2022-01-10,0
1003,424,47,13,Baja,Otros: Config. errónea en módulo de usuario.,2022-08-01,0
1004,424,32,13,Alta,Portabilidad: Rutas/FS en módulo de reportes.,2021-12-05,0
1005,424,34,12,Baja,Portabilidad: Dependencias SO en módulo de UI.,2022-07-01,0
1006,424,32,15,Media,Portabilidad: Rutas/FS en módulo de reportes.,2022-03-16,0
1007,424,9,5,Media,Rendimiento: N+1 queries en módulo de UI.,2022-04-08,0
1008,424,8,10,Media,Rendimiento: Bloqueos/contención en módulo de pago.,2021-12-23,0
1009,424,11,5,Baja,Seguridad: XSS en módulo de API.,2022-10-02,0
1010,424,21,11,Baja,Usabilidad: Feedback insuficiente en módulo de datos.,2021-08-18,0
1011,428,40,3,Alta,Fiabilidad: Reintentos/retornos en módulo de datos.,2022-04-07,0
1012,428,4,5,Baja,Funcionalidad: Validación de entradas en módulo de UI.,2022-04-17,0
1013,430,25,14,Baja,Compatibilidad: Versionado API en módulo de UI.,2023-10-21,0
1014,430,5,9,Baja,Funcionalidad: Cálculo numérico en módulo de usuario.,2023-12-06,0
1015,430,30,9,Media,Mantenibilidad: Falta de pruebas en módulo de autenticación.,2023-11-30,0
1016,430,28,11,Alta,Mantenibilidad: Complejidad ciclomática en módulo de autenticación.,2023-12-08,0
1017,430,10,10,Baja,Rendimiento: Caching incorrecto en módulo de reportes.,2024-06-21,0
1018,430,7,10,Baja,Rendimiento: Uso excesivo de CPU en módulo de API.,2023-11-03,0
1019,430,14,1,Baja,Seguridad: Exposición de datos en módulo de API.,2024-09-20,0
1020,430,20,2,Baja,Usabilidad: Diseño inconsistente en módulo de autenticación.,2024-06-17,0
1021,434,38,6,Baja,Fiabilidad: Fugas de recursos en módulo de usuario.,2021-05-01,0
1022,434,39,8,Media,Fiabilidad: Time-outs en módulo de pago.,2022-03-11,0
1023,434,40,3,Baja,Fiabilidad: Reintentos/retornos en módulo de autenticación.,2022-03-04,0
1024,434,1,6,Baja,Funcionalidad: Lógica/algoritmo en módulo de pago.,2022-05-02,0
1025,434,2,9,Media,Funcionalidad: Requisitos mal interpretados en módulo de catálogo.,2021-12-29,0
1026,434,4,5,Alta,Funcionalidad: Validación de entradas en módulo de API.,2022-06-26,0
1027,434,1,2,Media,Funcionalidad: Lógica/algoritmo en módulo de reportes.,2021-08-05,0
1028,434,5,8,Media,Funcionalidad: Cálculo numérico en módulo de reportes.,2022-06-18,0
1029,434,7,13,Baja,Rendimiento: Uso excesivo de CPU en módulo de datos.,2022-10-19,0
1030,434,10,11,Baja,Rendimiento: Caching incorrecto en módulo de catálogo.,2021-07-11,0
1031,434,18,2,Baja,Usabilidad: Flujo confuso en módulo de reportes.,2021-03-28,0
1032,434,18,9,Baja,Usabilidad: Flujo confuso en módulo de reportes.,2022-05-29,0
1033,434,20,3,Baja,Usabilidad: Diseño inconsistente en módulo de API.,2021-04-22,0
1034,434,21,6,Baja,Usabilidad: Feedback insuficiente en módulo de UI.,2021-12-10,0
1035,436,46,3,Baja,Documentación: Formato incorrecto en módulo de pago.,2023-02-10,0
1036,436,3,5,Alta,Funcionalidad: Reglas de negocio en módulo de autenticación.,2023-01-19,0
1037,436,2,9,Media,Funcionalidad: Requisitos mal interpretados en módulo de UI.,2023-02-25,0
1038,437,23,7,Baja,Compatibilidad: Resolución/dispositivo en módulo de UI.,2025-06-13,0
1039,437,41,1,Baja,Fiabilidad: Estados inconsistentes en módulo de usuario.,2025-08-24,0
1040,437,51,7,Baja,Otros: Desconocido en módulo de API.,2025-06-12,0
1041,438,3,5,Media,Funcionalidad: Reglas de negocio en módulo de autenticación.,2024-06-11,0
1042,438,9,2,Baja,Rendimiento: N+1 queries en módulo de autenticación.,2023-02-21,0
1043,439,25,4,Alta,Compatibilidad: Versionado API en módulo de API.,2024-07-19,0
1044,439,34,3,Baja,Portabilidad: Dependencias SO en módulo de UI.,2025-10-02,0
1045,439,34,5,Media,Portabilidad: Dependencias SO en módulo de API.,2025-04-11,0
1046,439,11,8,Media,Seguridad: XSS en módulo de UI.,2025-06-11,0
1047,439,11,3,Media,Seguridad: XSS en módulo de usuario.,2025-10-01,0
1048,439,19,6,Media,Usabilidad: Etiquetas/ayuda en módulo de UI.,2025-09-21,0
1049,442,3,3,Media,Funcionalidad: Reglas de negocio en módulo de catálogo.,2020-11-20,0
1050,442,27,13,Baja,Mantenibilidad: Duplicación/código espagueti en módulo de datos.,2021-06-14,0
1051,443,46,11,Baja,Documentación: Formato incorrecto en módulo de API.,2021-09-25,0
1052,443,40,10,Baja,Fiabilidad: Reintentos/retornos en módulo de pago.,2022-09-26,0
1053,443,38,10,Alta,Fiabilidad: Fugas de recursos en módulo de catálogo.,2023-02-13,0
1054,443,4,5,Alta,Funcionalidad: Validación de entradas en módulo de reportes.,2022-11-24,0
1055,443,4,5,Baja,Funcionalidad: Validación de entradas en módulo de catálogo.,2022-06-04,0
1056,443,31,3,Media,Mantenibilidad: Acoplamiento alto en módulo de usuario.,2022-05-31,0
1057,443,35,13,Baja,Portabilidad: Diferencias de runtime en módulo de API.,2021-11-15,0
1058,443,34,7,Alta,Portabilidad: Dependencias SO en módulo de reportes.,2022-06-24,0
1059,444,25,4,Media,Compatibilidad: Versionado API en módulo de datos.,2025-04-08,0
1060,444,22,5,Baja,Compatibilidad: Navegador/OS en módulo de pago.,2025-05-20,0
1061,444,1,9,Media,Funcionalidad: Lógica/algoritmo en módulo de pago.,2025-05-04,0
1062,450,46,9,Baja,Documentación: Formato incorrecto en módulo de usuario.,2025-11-25,0
1063,450,45,15,Baja,Documentación: Falta de ejemplo en módulo de reportes.,2025-11-25,0
1064,450,39,10,Media,Fiabilidad: Time-outs en módulo de usuario.,2025-11-25,0
1065,450,38,8,Baja,Fiabilidad: Fugas de recursos en módulo de catálogo.,2025-11-25,0
1066,450,3,6,Baja,Funcionalidad: Reglas de negocio en módulo de pago.,2025-11-25,0
1067,450,2,3,Baja,Funcionalidad: Requisitos mal interpretados en módulo de autenticación.,2025-11-25,0
1068,450,48,8,Baja,Otros: Datos de prueba en módulo de datos.,2025-11-25,0
1069,450,8,10,Baja,Rendimiento: Bloqueos/contención en módulo de catálogo.,2025-11-25,0
