tarea_id,nombre_tarea,tipo_tarea,prioridad,completada,fecha_entrega,fecha_completado,catalogo_tareas_id,metadata_extraccion
7678,CI/CD,Mantenimiento,Media,1,2021-04-19,2021-04-28,160,0
7679,Desarrollo backend,Implementación,Baja,0,2020-11-10,,160,0
7680,Pruebas de rendimiento,Soporte,Media,0,2020-07-21,,160,0
7681,Desarrollo frontend,Documentación,Alta,1,2021-01-08,2021-01-08,160,0
7682,Pruebas funcionales,Testing,Alta,0,2021-07-11,,160,0
7683,Validación QA,Soporte,Alta,1,2021-02-26,2021-03-04,160,0
7684,CI/CD,Soporte,Media,1,2020-05-13,2020-05-16,160,0
7685,Revisión de sprint,Testing,Baja,0,2021-09-01,,160,0
7686,Validación QA,Mantenimiento,Alta,0,2021-09-24,,160,0
7687,Automatización de pruebas,Testing,Media,0,2020-11-25,,160,0
7688,Diseño de interfaz,Diseño,Baja,1,2021-04-29,2021-05-11,160,0
7689,CI/CD,Documentación,Media,0,2021-08-20,,160,0
7690,Optimización de consultas,Mantenimiento,Media,0,2020-07-07,,160,0
7691,Desarrollo frontend,Diseño,Alta,1,2021-09-30,2021-10-04,160,0
7692,Desarrollo frontend,Implementación,Media,0,2020-11-10,,160,0
7693,Pruebas de rendimiento,Implementación,Baja,0,2021-07-07,,160,0
7694,CI/CD,Soporte,Alta,1,2021-08-17,2021-08-22,160,0
7695,Control de calidad,Diseño,Media,1,2020-09-11,2020-09-16,160,0
7696,Revisión de sprint,Soporte,Media,1,2021-04-06,2021-04-10,160,0
7697,Validación QA,Testing,Media,0,2020-10-16,,160,0
7698,Control de calidad,Diseño,Alta,0,2020-11-20,,160,0
7699,Seguridad,Diseño,Media,0,2021-05-27,,160,0
7700,Revisión de sprint,Implementación,Media,0,2021-11-15,,160,0
7701,Pruebas unitarias,Mantenimiento,Baja,1,2021-07-01,2021-07-02,160,0
7702,Pruebas unitarias,Documentación,Baja,0,2020-09-15,,160,0
7703,Implementación API,Diseño,Alta,1,2020-11-02,2020-11-11,160,0
7704,Revisión de código,Soporte,Baja,0,2022-02-25,,160,0
7705,Ajustes post-despliegue,Desarrollo,Media,0,2021-08-06,,160,0
7706,Pruebas de rendimiento,Diseño,Media,0,2021-10-27,,160,0
7707,Soporte post-implementación,Implementación,Alta,1,2020-12-01,2020-12-17,160,0
7708,Implementación API,Desarrollo,Alta,1,2020-10-22,2020-10-31,160,0
7709,Optimización de consultas,Implementación,Media,0,2022-05-08,,160,0
7710,Pruebas funcionales,Implementación,Media,0,2021-12-17,,160,0
7711,Pruebas de rendimiento,Mantenimiento,Alta,0,2021-12-31,,160,0
7712,Despliegue QA,Documentación,Media,0,2020-11-29,,160,0
7713,Desarrollo backend,Implementación,Media,1,2021-03-23,2021-04-04,160,0
7714,Documentación técnica,Desarrollo,Baja,0,2021-01-12,,160,0
7715,Automatización de pruebas,Mantenimiento,Media,0,2020-12-14,,160,0
7716,Análisis de requisitos,Mantenimiento,Media,1,2021-09-27,2021-10-01,160,0
7717,Optimización de consultas,Soporte,Alta,1,2020-04-08,2020-04-17,160,0
7718,Ajustes post-despliegue,Diseño,Media,0,2020-05-22,,160,0
7719,Soporte post-implementación,Implementación,Media,1,2021-07-08,2021-07-10,160,0
7720,CI/CD,Diseño,Media,1,2022-03-18,2022-03-23,160,0
7721,Desarrollo backend,Desarrollo,Media,1,2021-04-26,2021-05-01,160,0
7722,Automatización de pruebas,Desarrollo,Baja,1,2022-04-09,2022-04-12,160,0
7723,Pruebas funcionales,Documentación,Alta,0,2020-07-12,,160,0
7724,Validación QA,Testing,Media,0,2021-01-29,,160,0
7725,Ajustes post-despliegue,Documentación,Baja,1,2021-01-20,2021-01-20,160,0
7726,Análisis de requisitos,Documentación,Media,1,2021-07-14,2021-07-29,160,0
7727,Documentación técnica,Testing,Baja,0,2021-07-27,,160,0
7728,Implementación API,Soporte,Baja,1,2022-03-23,2022-04-05,160,0
7729,CI/CD,Diseño,Baja,0,2022-02-12,,160,0
7730,Optimización de consultas,Testing,Media,1,2021-01-11,2021-01-16,160,0
7731,Pruebas unitarias,Documentación,Media,0,2020-07-08,,160,0
7732,Control de calidad,Documentación,Media,0,2021-04-13,,160,0
7733,Pruebas funcionales,Implementación,Media,0,2021-02-10,,160,0
7734,Despliegue QA,Implementación,Alta,0,2021-08-20,,160,0
7735,Pruebas unitarias,Implementación,Media,0,2021-08-31,,160,0
7736,Validación QA,Implementación,Media,1,2020-12-07,2020-12-13,160,0
7737,Mantenimiento,Mantenimiento,Baja,0,2020-07-30,,160,0
7738,Documentación técnica,Mantenimiento,Alta,0,2020-09-20,,160,0
7739,Optimización de consultas,Mantenimiento,Alta,1,2021-03-14,2021-03-15,160,0
7740,Despliegue QA,Mantenimiento,Baja,0,2020-12-21,,160,0
7741,Revisión de código,Diseño,Media,0,2020-07-28,,160,0
7742,Mantenimiento,Desarrollo,Media,0,2021-05-11,,160,0
7743,Soporte post-implementación,Soporte,Baja,1,2020-11-18,2020-11-19,160,0
7744,Pruebas funcionales,Documentación,Alta,0,2020-06-16,,160,0
7745,Desarrollo frontend,Implementación,Baja,1,2020-04-18,2020-04-18,160,0
7746,Automatización de pruebas,Documentación,Media,0,2021-01-31,,160,0
7747,Pruebas funcionales,Diseño,Media,0,2021-10-24,,160,0
7748,Soporte post-implementación,Implementación,Alta,1,2021-05-30,2021-06-01,160,0
7749,Revisión de sprint,Testing,Baja,0,2021-12-21,,160,0
7750,Soporte post-implementación,Soporte,Alta,1,2021-01-04,2021-01-05,160,0
7751,Pruebas funcionales,Diseño,Media,0,2020-08-11,,160,0
7752,Pruebas funcionales,Soporte,Media,0,2021-09-10,,160,0
7753,Mantenimiento,Testing,Baja,0,2020-11-18,,160,0
7754,Migración de datos,Testing,Alta,1,2021-11-20,2021-11-29,160,0
7755,Soporte post-implementación,Diseño,Baja,0,2021-09-09,,160,0
7756,Control de calidad,Mantenimiento,Baja,0,2020-11-16,,160,0
7757,Automatización de pruebas,Documentación,Media,1,2021-03-27,2021-04-05,160,0
7758,Integración BD,Testing,Baja,0,2020-11-11,,160,0
7759,Implementación API,Desarrollo,Media,1,2021-10-19,2021-10-23,160,0
7760,Validación QA,Implementación,Media,0,2021-02-01,,160,0
7761,Optimización de consultas,Documentación,Media,0,2021-03-21,,160,0
7762,Análisis de requisitos,Desarrollo,Baja,0,2021-06-12,,160,0
7763,Pruebas de rendimiento,Soporte,Media,1,2021-12-17,2021-12-23,160,0
7764,Implementación API,Documentación,Media,0,2020-09-30,,160,0
7765,Optimización de consultas,Mantenimiento,Alta,0,2021-11-15,,160,0
7766,Validación QA,Documentación,Media,0,2020-11-13,,160,0
7767,Diseño de interfaz,Diseño,Baja,1,2021-08-12,2021-08-20,160,0
7768,Soporte post-implementación,Mantenimiento,Media,1,2021-05-05,2021-05-05,160,0
7769,Revisión de sprint,Mantenimiento,Media,1,2021-09-16,2021-09-19,160,0
7770,Automatización de pruebas,Documentación,Alta,0,2020-06-24,,160,0
7771,Documentación técnica,Testing,Baja,1,2020-12-30,2021-01-02,160,0
7772,Diseño de interfaz,Testing,Media,1,2020-12-23,2020-12-23,160,0
7773,Config. infraestructura,Implementación,Baja,0,2021-10-15,,160,0
7774,Control de calidad,Desarrollo,Media,0,2021-07-08,,160,0
7775,Automatización de pruebas,Diseño,Media,1,2020-12-12,2020-12-15,160,0
7776,Mantenimiento,Desarrollo,Media,0,2021-02-08,,160,0
7777,Integración BD,Soporte,Baja,0,2022-03-31,,160,0
7778,Control de calidad,Soporte,Baja,1,2021-04-24,2021-05-01,160,0
7779,Pruebas funcionales,Desarrollo,Baja,1,2020-09-16,2020-09-16,160,0
7780,Revisión de código,Diseño,Media,1,2021-10-02,2021-10-05,160,0
7781,Migración de datos,Documentación,Alta,0,2021-09-02,,160,0
7782,Mantenimiento,Testing,Baja,1,2021-05-18,2021-05-18,160,0
7783,Documentación técnica,Mantenimiento,Media,1,2021-09-17,2021-09-18,160,0
7784,Desarrollo backend,Desarrollo,Baja,0,2020-07-10,,160,0
7785,Análisis de requisitos,Testing,Media,0,2020-04-29,,160,0
7786,Optimización de consultas,Documentación,Baja,0,2020-08-20,,160,0
7787,Desarrollo frontend,Documentación,Media,1,2021-04-10,2021-04-17,160,0
7788,Config. infraestructura,Soporte,Baja,1,2021-01-10,2021-01-14,160,0
7789,Integración BD,Documentación,Media,0,2021-04-01,,160,0
7790,Soporte post-implementación,Testing,Baja,0,2021-10-13,,160,0
7791,Integración BD,Testing,Alta,1,2020-11-13,2020-11-26,160,0
7792,Ajustes post-despliegue,Testing,Media,0,2020-12-19,,160,0
7793,Análisis de requisitos,Diseño,Media,0,2021-11-21,,160,0
7794,Revisión de código,Mantenimiento,Media,0,2022-01-14,,160,0
7795,Seguridad,Soporte,Media,1,2021-08-07,2021-08-18,160,0
7796,Ajustes post-despliegue,Mantenimiento,Media,1,2021-05-06,2021-05-15,160,0
7797,Implementación API,Desarrollo,Baja,1,2020-09-04,2020-09-08,160,0
7798,Despliegue QA,Mantenimiento,Media,1,2021-05-20,2021-05-26,160,0
7799,Seguridad,Soporte,Alta,0,2022-03-25,,160,0
7800,Soporte post-implementación,Desarrollo,Alta,0,2021-05-25,,160,0
7801,Diseño de interfaz,Diseño,Alta,0,2021-06-01,,160,0
7802,Documentación técnica,Mantenimiento,Baja,0,2021-08-03,,160,0
7803,Pruebas unitarias,Implementación,Media,0,2021-08-08,,160,0
7804,Pruebas de rendimiento,Mantenimiento,Alta,0,2020-09-09,,160,0
7805,Integración BD,Documentación,Baja,1,2020-10-25,2020-10-27,160,0
7806,Desarrollo frontend,Desarrollo,Media,1,2020-10-11,2020-10-17,160,0
7807,Análisis de requisitos,Testing,Alta,0,2021-07-05,,160,0
7808,CI/CD,Soporte,Alta,1,2021-10-03,2021-10-10,160,0
7809,Control de calidad,Diseño,Baja,0,2020-04-13,,160,0
7810,Integración BD,Implementación,Baja,0,2021-09-19,,160,0
7811,Mantenimiento,Diseño,Media,1,2020-08-13,2020-08-15,160,0
7812,Revisión de sprint,Diseño,Media,0,2020-07-19,,160,0
7813,Desarrollo backend,Diseño,Baja,0,2021-03-28,,160,0
7814,Ajustes post-despliegue,Mantenimiento,Media,1,2020-07-21,2020-07-21,160,0
7815,Pruebas unitarias,Mantenimiento,Baja,0,2020-08-21,,160,0
7816,Revisión de sprint,Desarrollo,Alta,1,2020-04-13,2020-04-21,160,0
7817,Documentación técnica,Documentación,Media,0,2020-06-03,,160,0
7818,Pruebas unitarias,Testing,Alta,0,2021-04-07,,160,0
7819,Implementación API,Diseño,Media,0,2020-10-08,,160,0
7820,Validación QA,Mantenimiento,Baja,1,2021-03-17,2021-03-17,160,0
7821,Análisis de requisitos,Soporte,Alta,0,2021-12-13,,160,0
7822,Pruebas funcionales,Testing,Media,1,2021-11-22,2021-11-28,160,0
7823,Soporte post-implementación,Diseño,Baja,1,2025-11-10,2025-11-21,161,0
7824,Seguridad,Soporte,Media,1,2025-10-17,2025-10-26,161,0
7825,Desarrollo backend,Documentación,Alta,1,2025-09-25,2025-09-25,161,0
7826,Mantenimiento,Diseño,Media,1,2025-08-22,2025-08-25,161,0
7827,Seguridad,Mantenimiento,Media,1,2025-10-09,2025-10-16,161,0
7828,CI/CD,Diseño,Media,1,2025-09-18,2025-09-23,161,0
7829,CI/CD,Documentación,Media,1,2025-08-30,2025-09-04,161,0
7830,Config. infraestructura,Mantenimiento,Media,1,2025-12-04,2025-11-25,161,0
7831,Pruebas funcionales,Testing,Media,1,2025-08-17,2025-08-27,161,0
7832,Revisión de sprint,Implementación,Alta,1,2025-08-07,2025-08-10,161,0
7833,Soporte post-implementación,Diseño,Alta,1,2025-08-24,2025-09-04,161,0
7834,Soporte post-implementación,Implementación,Baja,1,2025-09-13,2025-09-17,161,0
7835,Automatización de pruebas,Documentación,Media,1,2025-11-08,2025-11-18,161,0
7836,Validación QA,Implementación,Media,1,2025-09-08,2025-09-08,161,0
7837,Soporte post-implementación,Implementación,Media,1,2025-09-24,2025-09-26,161,0
7838,Mantenimiento,Soporte,Media,1,2025-08-10,2025-08-16,161,0
7839,Análisis de requisitos,Mantenimiento,Baja,1,2025-09-28,2025-10-09,161,0
7840,Soporte post-implementación,Mantenimiento,Baja,1,2025-10-17,2025-10-19,161,0
7841,Migración de datos,Mantenimiento,Media,1,2025-10-28,2025-10-29,161,0
7842,Control de calidad,Documentación,Baja,1,2025-10-19,2025-10-28,161,0
7843,Pruebas funcionales,Diseño,Media,1,2025-12-04,2025-11-25,161,0
7844,Pruebas unitarias,Documentación,Alta,1,2025-09-13,2025-09-19,161,0
7845,Control de calidad,Desarrollo,Alta,1,2025-11-01,2025-11-08,161,0
7846,Desarrollo frontend,Mantenimiento,Media,1,2025-10-04,2025-10-17,161,0
7847,Migración de datos,Soporte,Media,1,2025-11-25,2025-11-25,161,0
7848,Soporte post-implementación,Desarrollo,Media,0,2025-10-15,,161,0
7849,Pruebas unitarias,Mantenimiento,Media,1,2025-12-27,2025-11-25,161,0
7850,Diseño de interfaz,Desarrollo,Baja,1,2025-10-25,2025-10-27,161,0
7851,Desarrollo backend,Testing,Baja,1,2025-09-21,2025-09-23,161,0
7852,Config. infraestructura,Documentación,Alta,1,2025-11-20,2025-11-25,161,0
7853,Pruebas de rendimiento,Testing,Baja,1,2025-09-22,2025-09-27,161,0
7854,Mantenimiento,Implementación,Media,1,2025-07-30,2025-08-02,161,0
7855,Despliegue QA,Desarrollo,Alta,1,2025-09-07,2025-09-08,161,0
7856,Despliegue QA,Testing,Alta,1,2025-09-27,2025-10-05,161,0
7857,Pruebas de rendimiento,Mantenimiento,Media,0,2025-09-18,,161,0
7858,Integración BD,Mantenimiento,Baja,1,2025-10-25,2025-10-25,161,0
7859,Soporte post-implementación,Mantenimiento,Alta,1,2025-08-27,2025-08-27,161,0
7860,Soporte post-implementación,Desarrollo,Baja,0,2025-10-21,,161,0
7861,Revisión de código,Desarrollo,Alta,1,2025-09-29,2025-10-08,161,0
7862,Soporte post-implementación,Documentación,Alta,1,2025-10-03,2025-10-08,161,0
7863,Revisión de sprint,Desarrollo,Media,1,2025-08-13,2025-08-22,161,0
7864,Implementación API,Testing,Media,0,2025-09-19,,161,0
7865,Pruebas de rendimiento,Implementación,Baja,1,2025-08-28,2025-08-28,161,0
7866,Seguridad,Diseño,Media,1,2025-07-07,2025-07-10,161,0
7867,Ajustes post-despliegue,Testing,Media,1,2025-10-23,2025-11-04,161,0
7868,Automatización de pruebas,Desarrollo,Media,1,2025-10-16,2025-10-23,161,0
7869,Config. infraestructura,Documentación,Alta,1,2025-10-07,2025-10-07,161,0
7870,Config. infraestructura,Mantenimiento,Media,1,2025-12-23,2025-11-25,161,0
7871,Implementación API,Diseño,Alta,1,2025-09-09,2025-09-11,161,0
7872,Control de calidad,Soporte,Alta,1,2025-11-13,2025-11-18,161,0
7873,Optimización de consultas,Diseño,Baja,1,2025-12-18,2025-11-25,162,0
7874,Control de calidad,Implementación,Media,1,2025-09-04,2025-09-09,162,0
7875,Revisión de sprint,Testing,Media,1,2025-10-25,2025-10-31,162,0
7876,Revisión de sprint,Mantenimiento,Baja,1,2025-12-02,2025-11-25,162,0
7877,Migración de datos,Testing,Baja,1,2025-11-20,2025-11-25,162,0
7878,Seguridad,Soporte,Baja,1,2025-09-30,2025-10-07,162,0
7879,Pruebas de rendimiento,Mantenimiento,Media,1,2025-09-26,2025-10-02,162,0
7880,CI/CD,Implementación,Baja,1,2025-11-01,2025-11-10,162,0
7881,Config. infraestructura,Implementación,Baja,1,2025-09-02,2025-09-13,162,0
7882,Seguridad,Testing,Media,0,2025-10-25,,162,0
7883,Ajustes post-despliegue,Desarrollo,Baja,1,2025-09-23,2025-09-25,162,0
7884,Pruebas unitarias,Documentación,Media,1,2025-10-27,2025-11-07,162,0
7885,Implementación API,Implementación,Media,1,2025-12-02,2025-11-25,162,0
7886,Migración de datos,Testing,Media,1,2025-10-19,2025-10-22,162,0
7887,Análisis de requisitos,Documentación,Baja,1,2025-10-18,2025-10-18,162,0
7888,Revisión de código,Desarrollo,Media,1,2025-10-23,2025-10-25,162,0
7889,Implementación API,Testing,Baja,1,2025-11-08,2025-11-10,162,0
7890,Pruebas funcionales,Implementación,Baja,1,2025-10-11,2025-10-14,162,0
7891,Validación QA,Mantenimiento,Media,1,2025-12-07,2025-11-25,162,0
7892,Integración BD,Implementación,Media,1,2025-10-08,2025-10-08,162,0
7893,Pruebas unitarias,Testing,Alta,1,2025-09-04,2025-09-14,162,0
7894,Desarrollo frontend,Testing,Media,1,2025-10-28,2025-11-01,162,0
7895,Revisión de código,Diseño,Media,1,2025-11-16,2025-11-20,162,0
7896,Pruebas unitarias,Mantenimiento,Media,1,2025-10-14,2025-10-17,162,0
7897,Pruebas de rendimiento,Desarrollo,Media,1,2025-11-04,2025-11-04,162,0
7898,Pruebas de rendimiento,Documentación,Media,1,2025-12-09,2025-11-25,162,0
7899,Control de calidad,Desarrollo,Media,1,2025-12-17,2025-11-25,162,0
7900,Desarrollo backend,Soporte,Media,1,2025-11-05,2025-11-10,162,0
7901,Ajustes post-despliegue,Desarrollo,Media,1,2025-08-24,2025-08-29,162,0
7902,Desarrollo frontend,Diseño,Media,1,2025-09-28,2025-10-02,162,0
7903,Despliegue QA,Soporte,Alta,0,2025-11-10,,162,0
7904,Documentación técnica,Soporte,Media,1,2025-12-01,2025-11-25,162,0
7905,Pruebas funcionales,Testing,Alta,1,2025-10-04,2025-10-04,162,0
7906,Migración de datos,Diseño,Alta,1,2025-10-19,2025-10-27,162,0
7907,CI/CD,Documentación,Media,1,2025-10-07,2025-10-12,162,0
7908,Diseño de interfaz,Diseño,Media,1,2025-11-29,2025-11-25,162,0
7909,Pruebas funcionales,Mantenimiento,Alta,1,2025-09-16,2025-09-26,162,0
7910,Revisión de sprint,Soporte,Media,1,2025-11-24,2025-11-25,162,0
7911,Implementación API,Implementación,Baja,1,2025-11-14,2025-11-20,162,0
7912,Desarrollo frontend,Implementación,Media,1,2025-11-17,2025-11-17,162,0
7913,CI/CD,Testing,Media,1,2025-10-29,2025-11-03,162,0
7914,Pruebas funcionales,Documentación,Media,1,2025-09-23,2025-09-28,162,0
7915,Revisión de sprint,Soporte,Media,1,2025-12-08,2025-11-25,162,0
7916,Soporte post-implementación,Documentación,Media,1,2025-12-02,2025-11-25,162,0
7917,Ajustes post-despliegue,Documentación,Baja,1,2025-12-19,2025-11-25,162,0
7918,Validación QA,Implementación,Alta,1,2025-11-07,2025-11-13,162,0
7919,Documentación técnica,Soporte,Baja,1,2025-12-16,2025-11-25,162,0
7920,Pruebas unitarias,Soporte,Baja,0,2025-11-07,,162,0
7921,Pruebas unitarias,Mantenimiento,Baja,1,2025-12-14,2025-11-25,162,0
7922,Mantenimiento,Desarrollo,Media,1,2025-09-04,2025-09-06,162,0
7923,Soporte post-implementación,Testing,Media,1,2025-10-21,2025-10-25,162,0
7924,Control de calidad,Desarrollo,Baja,1,2025-09-23,2025-09-23,162,0
7925,Implementación API,Mantenimiento,Baja,1,2025-11-01,2025-11-01,162,0
7926,Automatización de pruebas,Implementación,Media,1,2025-11-03,2025-11-06,162,0
7927,CI/CD,Soporte,Media,1,2025-09-21,2025-09-27,162,0
7928,Automatización de pruebas,Diseño,Baja,1,2025-11-03,2025-11-07,162,0
7929,Despliegue QA,Implementación,Baja,1,2025-11-23,2025-11-25,162,0
7930,Integración BD,Soporte,Media,1,2025-11-05,2025-11-05,162,0
7931,Desarrollo backend,Diseño,Alta,1,2025-12-02,2025-11-25,162,0
7932,Pruebas funcionales,Implementación,Baja,1,2025-10-14,2025-10-21,162,0
7933,CI/CD,Desarrollo,Baja,1,2025-09-11,2025-09-14,162,0
7934,Pruebas de rendimiento,Soporte,Baja,1,2025-11-11,2025-11-19,162,0
7935,Pruebas funcionales,Desarrollo,Media,1,2025-11-28,2025-11-25,162,0
7936,CI/CD,Implementación,Baja,1,2025-10-06,2025-10-17,162,0
7937,Revisión de código,Testing,Media,1,2025-11-16,2025-11-25,162,0
7938,CI/CD,Mantenimiento,Alta,1,2025-08-31,2025-09-08,162,0
7939,Migración de datos,Implementación,Baja,1,2025-10-27,2025-11-06,162,0
7940,Revisión de código,Diseño,Media,1,2025-10-11,2025-10-14,162,0
7941,Pruebas de rendimiento,Diseño,Media,1,2025-12-08,2025-11-25,162,0
7942,Pruebas funcionales,Mantenimiento,Media,1,2025-12-15,2025-11-25,162,0
7943,Diseño de interfaz,Documentación,Media,1,2025-11-03,2025-11-03,162,0
7944,Pruebas funcionales,Testing,Media,1,2025-10-18,2025-10-24,162,0
7945,Pruebas unitarias,Diseño,Media,1,2025-12-06,2025-11-25,162,0
7946,Mantenimiento,Diseño,Media,1,2025-10-10,2025-10-12,162,0
7947,Revisión de código,Implementación,Alta,1,2025-10-14,2025-10-18,162,0
7948,Seguridad,Testing,Baja,1,2025-10-31,2025-10-31,162,0
7949,Integración BD,Implementación,Alta,1,2025-10-07,2025-10-16,162,0
7950,Seguridad,Mantenimiento,Media,1,2025-09-21,2025-09-24,162,0
7951,Soporte post-implementación,Implementación,Alta,1,2025-11-27,2025-11-25,162,0
7952,Mantenimiento,Desarrollo,Alta,1,2025-11-14,2025-11-20,162,0
7953,Pruebas de rendimiento,Documentación,Media,0,2025-11-04,,162,0
7954,Despliegue QA,Diseño,Alta,1,2025-09-17,2025-09-25,162,0
7955,Validación QA,Testing,Alta,1,2025-10-25,2025-10-26,162,0
7956,Despliegue QA,Testing,Baja,1,2025-11-15,2025-11-16,162,0
7957,Soporte post-implementación,Implementación,Baja,1,2025-09-25,2025-10-06,162,0
7958,Análisis de requisitos,Implementación,Media,1,2025-12-01,2025-11-25,162,0
7959,Despliegue QA,Mantenimiento,Alta,1,2025-09-28,2025-10-05,162,0
7960,Mantenimiento,Mantenimiento,Media,1,2025-09-05,2025-09-12,162,0
7961,Validación QA,Testing,Media,1,2025-10-27,2025-10-31,162,0
7962,Soporte post-implementación,Diseño,Alta,1,2025-10-18,2025-10-23,162,0
7963,Config. infraestructura,Documentación,Media,1,2025-12-14,2025-11-25,162,0
7964,Seguridad,Desarrollo,Media,1,2025-10-25,2025-11-02,162,0
7965,Revisión de sprint,Implementación,Media,1,2025-09-18,2025-09-27,162,0
7966,Pruebas de rendimiento,Soporte,Media,1,2025-10-13,2025-10-20,162,0
7967,Ajustes post-despliegue,Implementación,Media,0,2025-09-19,,162,0
7968,Revisión de sprint,Testing,Media,1,2025-11-05,2025-11-11,162,0
7969,Pruebas funcionales,Mantenimiento,Media,1,2025-10-09,2025-10-12,162,0
7970,Optimización de consultas,Documentación,Alta,1,2025-10-27,2025-10-30,162,0
7971,Despliegue QA,Desarrollo,Media,1,2025-10-20,2025-10-20,162,0
7972,Mantenimiento,Documentación,Media,1,2025-09-17,2025-09-17,162,0
7973,Documentación técnica,Mantenimiento,Media,1,2025-11-06,2025-11-09,162,0
7974,Documentación técnica,Diseño,Media,1,2025-10-13,2025-10-20,162,0
